IRI,parentId,id,title_cs,title_en,definition_cs,definition_en
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60200/60204,60200,60204,Všeobecné studie literatury,General literature studies,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60200/60205,60200,60205,Teorie literatury,Literary theory,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60200/60206,60200,60206,Specifická literatura,Specific literatures,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60300,60000,60300,"Filozofie, etika a náboženství","Philosophy, ethics and religion",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60300/60301,60300,60301,"Filozofie, dějiny a filozofie vědy a techniky","Philosophy, history and philosophy of science and technology",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60300/60302,60300,60302,Etika (vyjma etiky související s příslušnými kategoriemi),Ethics (except ethics related to specific subfields),,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60300/60303,60300,60303,Teologie,Theology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60300/60304,60300,60304,Religionistika,Religious studies,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60400,60000,60400,"Umění (umění, dějiny umění, múzická umění, hudba)","Arts (arts, history of arts, performing arts, music)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60400/60401,60400,60401,"Umění, dějiny umění","Arts, art history",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60400/60402,60400,60402,Architektonický design,Architectural design,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60400/60403,60400,60403,"Múzická umění (muzikologie, divadelní věda, dramaturgie)","Performing arts studies (musicology, theater science, dramaturgy)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60400/60404,60400,60404,Folkloristika,Folklore studies,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60400/60405,60400,60405,"Film, rádio a televize","Studies on film, radio and television",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/60000/60500,60000,60500,Ostatní humanitní vědy a obory umění,Other humanities and the arts,,
